id,user_x,user_y,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,serving Rx,neighbor Rx
0,38.1359235326,17.3822876647,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-112.051033552,-112.813935968
0,94.3884930106,14.2242211276,101.31,19.135,19,82.947,18.112,19,77.565,5.4045,19,69.175,11.247,19,51.446,17.966,19,24.377,11.978,19,-118.295734499,-120.889451704
0,76.5968501641,17.1191307315,82.947,18.112,19,69.175,11.247,19,77.565,5.4045,19,101.31,19.135,19,51.446,17.966,19,24.377,11.978,19,-112.812147023,-115.652064357
0,51.5034688358,9.08310995377,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,24.377,11.978,19,82.947,18.112,19,101.31,19.135,19,-120.894890217,-125.997719763
0,77.8745686433,11.4114779754,77.565,5.4045,19,82.947,18.112,19,69.175,11.247,19,101.31,19.135,19,51.446,17.966,19,24.377,11.978,19,-106.276030542,-108.73078983
0,18.0294469001,19.7855688788,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-110.666741732,-119.486986026
0,62.8638086428,22.1817537262,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,77.565,5.4045,19,101.31,19.135,19,24.377,11.978,19,-118.848636439,-119.117507292
0,90.4427005009,24.8873208967,82.947,18.112,19,101.31,19.135,19,77.565,5.4045,19,69.175,11.247,19,51.446,17.966,19,24.377,11.978,19,-109.795061939,-111.236042584
0,68.0383840479,10.6048713993,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,51.446,17.966,19,101.31,19.135,19,24.377,11.978,19,-96.2268750582,-111.771658811
0,66.6344802293,5.07561592834,69.175,11.247,19,77.565,5.4045,19,51.446,17.966,19,82.947,18.112,19,101.31,19.135,19,24.377,11.978,19,-119.598451314,-123.222844323
0,24.4010101455,13.4938687562,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-95.0683291147,-116.315492564
0,15.15831837,2.97545890614,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-122.081664032,-130.259242903
0,32.2242862841,23.6716713513,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-116.492455409,-119.085648647
0,30.4973394369,8.28837252522,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-119.948557317,-128.551839263
0,95.5197536867,20.3938576013,101.31,19.135,19,82.947,18.112,19,77.565,5.4045,19,69.175,11.247,19,51.446,17.966,19,24.377,11.978,19,-117.878179382,-123.518420285
0,43.1219752453,24.1009274856,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-120.361051086,-126.00936085
0,62.0454631744,9.47129510356,69.175,11.247,19,51.446,17.966,19,77.565,5.4045,19,82.947,18.112,19,24.377,11.978,19,101.31,19.135,19,-114.807690633,-119.317931075
0,83.0193914755,24.8674591795,82.947,18.112,19,101.31,19.135,19,69.175,11.247,19,77.565,5.4045,19,51.446,17.966,19,24.377,11.978,19,-109.196053246,-116.849964719
0,48.8291696138,20.9966628336,51.446,17.966,19,69.175,11.247,19,24.377,11.978,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-101.326975838,-114.016493549
0,43.1732800847,4.18550103597,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-116.302568254,-118.033406502
