id,x,y,serving id,serving Rx,neighbor id,neighbor Rx
15087,20.7630826759,8.21719691327,0,-93.1572087588,1,-106.516048591
15088,4.05150825764,4.99805025491,0,-103.549552488,1,-109.619303113
15089,18.619311925,11.0377104038,0,-93.9793419104,1,-106.81872826
15090,1.28871620336,8.81671625767,0,-104.144038083,1,-109.890322789
15091,79.8947356836,2.6849404963,3,-90.3972615822,2,-100.255513588
15092,15.2754530918,16.0305570843,0,-97.9073501462,1,-107.381249793
15093,71.425501981,14.1858306156,2,-90.6402431553,3,-98.4412320037
15094,31.4672345537,2.87821977854,0,-98.9832388365,1,-104.670250887
15095,96.9821882736,11.4839323828,5,-96.9881914628,4,-101.16134868
15096,65.5400642696,17.4654988445,2,-95.5264822654,1,-100.457894233
15097,85.7283860477,21.6760628734,4,-92.1078783179,5,-101.286031033
15098,87.7738030047,8.01304303856,3,-98.3183344154,4,-98.761861304
15099,66.9204706912,9.02714236702,2,-89.4884704125,3,-98.7951770897
15100,6.52156675489,3.2862273003,0,-102.969883093,1,-109.333817359
15101,13.3155399562,9.41142716731,0,-98.8674234125,1,-107.93826742
15102,62.8617628003,25.9797794428,1,-100.376687706,2,-101.397231303
15103,79.9260265076,23.178259427,4,-94.0601910771,2,-101.411882904
15104,100.195663244,3.86527622399,5,-101.060795735,4,-103.844415054
15105,63.3088095795,14.8298478019,2,-95.1831734712,1,-99.4362443699
15106,103.770990646,16.9849014096,5,-89.7257772567,4,-103.329022632
15107,94.746266352,6.07935278643,5,-100.718527796,4,-101.765190833
15108,82.328739913,17.3267305435,4,-81.0345567204,3,-99.7685754244
15109,100.079526858,17.0653302062,5,-87.4840026511,4,-101.899809995
15110,26.8254601715,25.2559732306,0,-100.138194616,1,-104.855890483
15111,82.8661030122,17.7159859257,4,-81.0345567204,3,-100.084964706
15112,63.110352998,20.9023025252,2,-98.8975138302,1,-99.2899832669
15113,62.7663627568,1.99388755039,2,-98.802750355,3,-101.001226116
15114,64.0751372493,20.4082905156,2,-98.2822506928,1,-99.7825103134
15115,41.5596633802,20.9609071161,1,-98.1728597335,0,-102.794274594
15116,6.08291105004,15.8110660799,0,-102.525279012,1,-109.041103062
15117,37.3050155724,11.3289907579,0,-99.8286822954,1,-101.208261423
15118,82.1566717875,0.39323507634,3,-95.1004816179,2,-101.795056195
15119,10.9628666252,8.27560346997,0,-100.359792339,1,-108.401955349
15120,4.18274927017,21.0657845114,0,-103.769675118,1,-109.349756963
15121,5.87330216257,13.2861375625,0,-102.469521488,1,-109.105163007
15122,38.8530886492,24.5221927407,1,-100.506865957,0,-102.705124053
15123,100.263155869,9.71377797007,5,-97.5420012656,4,-102.739622256
15124,43.9467831698,25.1910578756,1,-98.2318984045,0,-104.240729454
15125,94.3974551644,6.78226926302,5,-100.485102228,4,-101.433674082
15126,13.1394163929,16.5502434518,0,-99.353095876,1,-107.796886809
15127,31.7450022589,9.24589158734,0,-96.1655503985,1,-103.567974803
15128,29.2405769534,4.72203927774,0,-96.9420500323,1,-104.906572017
15129,75.2288253541,24.0206237912,4,-97.7262585635,2,-100.474850581
15130,56.3570528994,13.1121061226,1,-95.2163999751,2,-99.8335760833
15131,71.9030262622,21.2150994855,2,-98.1761602343,4,-98.9422294517
15132,31.6596765664,3.18057228001,0,-98.9095559828,1,-104.571240301
15133,76.2367619885,16.9938998673,4,-95.1069276933,2,-97.2461362311
15134,95.5520699149,11.7406585839,5,-97.4583409115,4,-100.468739036
15135,27.4833246617,0.716852024042,0,-99.0754248594,1,-105.880838924
15136,35.6338992315,12.588460141,0,-98.8143106387,1,-101.699129077
15137,67.7225680989,3.68952845893,2,-96.0122204994,3,-97.9277463646
15138,54.9626612102,12.7679162706,1,-94.5152869366,2,-100.556391961
15139,0.610923135478,15.0453243282,0,-104.348863628,1,-109.880813469
15140,3.41374914704,8.33011048423,0,-103.476682152,1,-109.597261418
15141,103.232387197,24.9106351613,5,-94.2911671442,4,-103.516612746
15142,76.7847591468,9.20121574562,3,-90.9783523858,2,-96.1858065041
15143,94.3663413997,6.51028495606,5,-100.615089367,4,-101.51100028
15144,0.838452374558,4.51383068636,0,-104.569252291,1,-110.086340082
15145,41.0171009527,16.995062955,1,-98.2744584129,0,-101.991391557
15146,87.8548695381,12.9775204441,4,-95.4237382462,3,-99.7327627296
15147,56.8471442,22.5588178114,1,-95.4103491757,2,-101.71216714
15148,18.1430072683,9.92797552933,0,-94.8429309783,1,-106.972311635
15149,72.9183497984,14.8328531894,2,-93.112006551,3,-98.3004764827
15150,46.5799230085,19.6181706205,1,-93.0482736311,0,-104.199564805
15151,80.593202222,23.2267171075,4,-93.7185879508,2,-101.632061526
15152,66.9607728353,7.01858802511,2,-92.5062512864,3,-98.4492054221
15153,88.983455208,13.6417608437,4,-95.834285264,5,-100.134566358
15154,70.7737968681,14.3561926834,2,-90.2212784541,3,-98.7900561712
15155,10.9535796447,15.6092694721,0,-100.354626804,1,-108.211583072
15156,26.430292517,2.53154305979,0,-97.6860130706,1,-105.848132172
15157,93.9144017418,1.06789276548,3,-101.792249337,5,-102.844482563
15158,55.7567260484,4.08874867883,1,-100.677533243,2,-101.011692275
15159,45.5462322856,16.1926204657,1,-94.3791026221,0,-103.581625565
15160,33.8269421996,0.0778675255992,0,-101.005720362,1,-104.69140959
15161,46.6163321201,16.1228698273,1,-93.0917121312,0,-103.926223487
15162,102.577455116,4.78862713846,5,-100.612030471,4,-104.275485836
15163,51.3537032001,11.5512435371,1,-94.6766612857,2,-102.176500347
15164,3.36575272274,9.25395896855,0,-103.445162938,1,-109.578347109
15165,26.0421477157,15.6855458644,0,-91.3264335155,1,-104.806813349
15166,77.4410011296,3.28466750551,3,-86.5615880375,2,-98.9457673753
15167,53.2941077314,3.03049089952,1,-100.934638959,2,-102.199789954
15168,101.236467453,1.15672340009,5,-102.239860289,3,-104.375271373
15169,89.3595429567,21.7650901681,4,-95.7048018774,5,-99.4159358425
15170,28.0455656329,4.26268822845,0,-96.7788510552,1,-105.256487143
15171,44.1188815805,11.2845131156,1,-97.8727138667,0,-102.931148652
15172,68.969298786,24.7291040052,2,-100.128315575,4,-101.13450863
15173,2.15035790793,16.2366256262,0,-103.929031016,1,-109.647534563
15174,70.9164365578,5.32862646301,2,-94.3894935123,3,-94.9391347327
15175,87.1523413023,9.04214137168,4,-97.9326196989,3,-98.118829336
15176,52.4929823523,13.0714365495,1,-92.8549102919,2,-101.734190852
15177,92.0993078144,13.0471100886,4,-98.2648517528,5,-98.6612655778
15178,100.723300652,2.39007298884,5,-101.722686145,3,-104.159756935
15179,64.3884778829,15.8113582159,2,-94.9003313997,1,-99.9279756814
15180,64.7131613743,13.464796788,2,-92.8216113772,1,-100.409329446
15181,40.3196417425,1.84899590736,0,-102.602182031,1,-102.867887616
15182,5.77561922645,13.6559518744,0,-102.51961084,1,-109.114921382
15183,43.6548602765,7.73078079654,1,-99.782547568,0,-102.925991031
15184,51.5237148076,11.6493352047,1,-94.5633565066,2,-102.106982856
15185,22.6714481059,1.88292316724,0,-98.1072917511,1,-106.689481447
15186,8.36263918115,25.4880376599,0,-103.363221997,1,-108.764582088
15187,75.9324401473,7.34409319595,3,-87.8623829834,2,-96.1143124455
15188,58.6418620943,21.1358466634,1,-96.1700929628,2,-100.635159352
15189,3.01588866614,22.3913597182,0,-104.287645369,1,-109.54352221
15190,23.3866613898,7.80410978238,0,-91.7226921403,1,-105.959336296
15191,66.5240896045,13.8755515049,2,-90.7026843329,3,-100.36005199
15192,29.028614316,19.8104452908,0,-97.2500907219,1,-103.884201818
15193,86.6392522526,15.179337387,4,-92.4167294642,3,-100.048326875
15194,52.9074447467,3.13229006658,1,-100.864127286,2,-102.321354287
15195,48.0288963826,6.64376125109,1,-99.1659211769,2,-103.600858105
15196,96.3359587518,7.94747560635,5,-99.4201243005,4,-101.746724746
15197,98.9062570526,8.83935646048,5,-98.3431761548,4,-102.432883704
15198,45.5567093624,4.71496978977,1,-100.662086914,0,-103.850614353
15199,60.6015626754,18.3531614503,1,-97.2935903219,2,-98.7240101533
15200,37.3196130292,21.2017614271,1,-100.657745931,0,-101.334958784
15201,29.0960711667,21.4381974615,0,-98.3427398919,1,-103.924843815
15202,61.2683074761,0.994212471329,2,-99.8304480305,3,-101.778418411
15203,30.93767278,13.9297309154,0,-95.1521844629,1,-103.345641811
15204,28.4434355758,10.1624182211,0,-91.997347337,1,-104.448342418
15205,21.3424531258,1.62264076813,0,-98.4931814106,1,-106.971153838
15206,41.7392204496,18.5617427,1,-97.7299242513,0,-102.476918801
15207,34.2682515147,20.9321516428,0,-100.050887935,1,-102.01330627
15208,54.2786418088,4.18938479091,1,-100.438021083,2,-101.602768406
15209,75.8226526118,20.7970383873,4,-95.9333559861,2,-99.0465858628
15210,97.3328079846,25.9700638816,5,-96.2118651284,4,-101.561877233
15211,3.50369562671,2.72617076092,0,-103.993885904,1,-109.791964911
15212,54.1109888019,22.7886030862,1,-93.5599662615,2,-102.636668743
15213,97.8335544744,20.4705958785,5,-90.6849678342,4,-100.945762525
15214,91.9349705408,21.0677306207,4,-97.5282796176,5,-97.6136400009
15215,58.7900016891,20.1015362437,1,-95.9667023299,2,-100.216890041
15216,4.58144711469,10.5851348661,0,-102.964673642,1,-109.361744048
15217,75.7583777063,1.58195391021,3,-91.6161883264,2,-99.0832494506
15218,5.88183569725,24.4587074652,0,-103.824959247,1,-109.139061275
15219,7.68129465079,10.575555929,0,-101.722380637,1,-108.872736902
15220,4.19637933167,24.0383429693,0,-104.208654599,1,-109.392005101
15221,57.8934768801,19.6839783837,1,-94.9649638328,2,-100.449807811
15222,101.170580383,8.44219552295,5,-98.4268290267,4,-103.249654899
15223,68.0316248569,3.69037729797,2,-95.9613644011,3,-97.7005883601
15224,95.251149821,3.76403822418,5,-101.619810221,3,-102.150996776
15225,35.0023408612,15.8662280442,0,-98.8409449833,1,-101.644287713
15226,54.5499488151,7.71477572958,1,-98.4385745289,2,-100.932755598
15227,5.91204673937,18.4188721386,0,-102.857210284,1,-109.060787255
15228,80.4124680929,12.13136932,4,-94.7677333677,3,-95.6294509988
15229,23.079837371,19.9145596116,0,-96.3350872193,1,-105.604162721
15230,2.4652773027,2.73197024135,0,-104.293343284,1,-109.934838513
15231,82.4419043403,7.20782884253,3,-93.134496226,4,-98.5777383724
15232,2.36840469966,4.16127396183,0,-104.160334304,1,-109.889925093
15233,27.7965851584,8.48921308374,0,-92.6766711401,1,-104.798614199
15234,103.447549227,2.27625140468,5,-101.826431683,4,-104.920599654
15235,17.2968497111,15.9210209401,0,-96.3916400592,1,-106.961813615
15236,83.071736672,4.41261463084,3,-93.6728425019,4,-100.245109253
15237,71.6035396459,25.0321238272,4,-100.020842689,2,-100.402761771
15238,56.5316693165,21.4924904813,1,-94.4126024108,2,-101.508544672
15239,94.4030980139,12.5304755985,5,-97.6015410354,4,-99.7139091192
15240,58.7423692315,23.8553903731,1,-97.4621778737,2,-101.549710803
15241,18.6661382004,15.5811797569,0,-95.0525558739,1,-106.667689768
15242,13.8875051215,6.27534114977,0,-99.2355751291,1,-107.986490021
15243,58.2114549405,25.4574787967,1,-98.0033993454,2,-102.227500192
15244,101.14123349,18.4889088005,5,-81.0345567204,4,-102.329011865
15245,46.6440030972,15.5837413851,1,-93.3580458515,0,-103.905029742
15246,0.55763490565,12.9842920099,0,-104.311220754,1,-109.911410936
15247,55.2439855665,15.8362396824,1,-91.8324016115,2,-100.745953056
15248,40.2236319588,9.31394392155,1,-100.492903091,0,-101.415770831
15249,79.607779245,11.3462273768,3,-94.5236713419,4,-95.8669366677
15250,61.6946051316,16.8716748169,2,-97.4484346449,1,-98.1563956589
15251,38.9628436,23.8525805539,1,-100.299303736,0,-102.571067613
15252,40.3570331178,8.93050622619,1,-100.561804965,0,-101.506115912
15253,100.061132181,24.7149474135,5,-93.8319783793,4,-102.387498045
15254,69.4228759954,17.1299705042,2,-94.0472497161,4,-100.169600016
15255,28.0305252807,4.85077771975,0,-96.3051136063,1,-105.180512019
15256,68.0323657663,9.25913226199,2,-87.1249539732,3,-98.1390076704
15257,30.4758798381,18.0187807745,0,-96.8140279284,1,-103.3696355
15258,6.11030279916,15.6577791551,0,-102.502592741,1,-109.037898413
15259,46.5914453064,16.1824728706,1,-93.0951230927,0,-103.921856258
15260,3.77482923179,15.6966352684,0,-103.357338834,1,-109.405387086
15261,7.00992617712,24.3023160453,0,-103.482667356,1,-108.955159181
15262,44.7768730511,3.70358119285,1,-101.266102247,0,-103.72620425
15263,66.2451012008,16.1355979594,2,-93.808016803,1,-100.867247728
15264,34.10775105,7.72356527298,0,-98.376169431,1,-103.0722817
15265,24.5910260097,20.8115243078,0,-97.0263751308,1,-105.226046981
15266,95.4181277802,25.7195162282,5,-97.0260486101,4,-100.716306814
15267,31.1975005265,9.32042807805,0,-95.6447608383,1,-103.72716445
15268,45.2907822458,6.9309089302,1,-99.6515626089,0,-103.557601642
15269,64.5830639013,12.417330441,2,-92.4532420347,1,-100.53958421
15270,10.2236424926,17.5048196983,0,-101.004905058,1,-108.330760764
15271,10.9157437856,1.19323533485,0,-101.935725982,1,-108.78614162
15272,65.1221417355,10.0104390116,2,-91.6323709411,3,-100.00996012
15273,7.16852302456,21.4394647114,0,-102.887899869,1,-108.877561957
15274,10.412947847,14.1585334105,0,-100.473660498,1,-108.327980046
15275,34.3199840347,8.07286658792,0,-98.4190384609,1,-102.940087859
15276,69.6289838158,20.7464980884,2,-97.5660697872,4,-100.178447611
15277,99.2949661414,9.77838445547,5,-97.6128385173,4,-102.38981713
15278,33.5859097467,24.2648517966,0,-101.082096521,1,-102.621610796
15279,8.98632947017,7.58764071831,0,-101.386305324,1,-108.760314463
15280,42.4268777217,4.20088416575,1,-101.590749309,0,-102.893895859
15281,36.6799449104,17.8274100445,0,-100.203606576,1,-100.795449769
15282,15.7990145096,4.42120817859,0,-98.9167186546,1,-107.758652373
15283,85.8156921409,2.93341684432,3,-96.8384889723,4,-101.126160786
15284,102.534627127,14.1120866075,5,-93.0926115027,4,-103.018975623
15285,26.5817809603,18.5057945112,0,-95.2005435324,1,-104.621500432
15286,74.5097399656,15.8449229659,2,-95.3614024938,4,-96.9431872185
15287,92.7759536129,2.73971370751,3,-101.12393649,4,-102.348279318
15288,19.4556157966,11.74120597,0,-92.7393176522,1,-106.605767555
15289,57.169430183,0.509570945883,2,-101.432972054,1,-102.398302339
15290,1.87088204214,22.5500631471,0,-104.620153938,1,-109.715758057
15291,51.4855249593,21.9615860959,1,-91.2016261436,2,-103.267853978
15292,53.2986613846,0.0577452688797,1,-102.250224122,2,-102.807147306
15293,37.4332050603,25.6037053813,1,-101.365399949,0,-102.595590702
15294,50.3017137538,10.1355039043,1,-96.2171372356,2,-102.609085951
15295,99.5545116261,25.6418692561,5,-95.0383827886,4,-102.343788576
15296,70.2285090276,23.9763402195,2,-99.7308271893,4,-100.406937293
15297,22.8951205153,5.10709366212,0,-95.3469446783,1,-106.312304611
15298,8.87217255731,13.4702992614,0,-101.187286775,1,-108.607763196
15299,86.5183176431,12.3549656118,4,-95.0766943893,3,-98.8539561135
15300,30.51083122,12.0455571856,0,-94.3476696438,1,-103.639715539
15301,55.975472288,22.3479989113,1,-94.5460031199,2,-101.935024573
15302,52.031219642,3.60577044674,1,-100.596673778,2,-102.555943493
15303,53.2389032247,13.7476011697,1,-92.2089504299,2,-101.444075213
15304,8.01148004777,17.3825480887,0,-101.929835313,1,-108.714630787
15305,17.5222954163,22.1228126522,0,-99.4201833067,1,-106.954752945
15306,38.4367266939,25.5142998658,1,-100.930311579,0,-102.842480048
15307,64.7675291835,1.92537644225,2,-98.1594002077,3,-100.006626601
15308,21.9437807823,4.67113073688,0,-96.0175430057,1,-106.553577536
15309,34.7022243325,17.314591204,0,-99.038308192,1,-101.723229381
15310,101.500219978,25.8776095614,5,-95.0446697321,4,-103.063260158
15311,40.9701595358,8.28505260086,1,-100.541276323,0,-101.828772734
15312,46.71128852,17.6580335812,1,-92.4625104882,0,-104.062180555
15313,27.3687913665,14.4814220449,0,-91.0254632013,1,-104.459771588
15314,83.9651033767,16.8572242319,4,-84.5565701687,3,-99.9274640417
15315,18.510017773,2.51708044716,0,-98.7219119113,1,-107.412979986
15316,31.1186355589,16.1603038134,0,-96.2355643446,1,-103.169971186
15317,12.8882129589,9.18047833196,0,-99.1645741151,1,-108.02559522
15318,67.2138589468,3.72323716618,2,-96.0875425602,3,-98.2834162185
15319,30.4950618388,16.6604290573,0,-96.0203218396,1,-103.377118511
15320,83.0661379869,0.923353139763,3,-95.4159563606,4,-101.910317565
15321,7.55881530256,14.680321249,0,-101.843766509,1,-108.810575921
15322,6.67423563179,10.0787133439,0,-102.168451409,1,-109.048686909
15323,13.1950630007,7.83926216793,0,-99.2256514839,1,-108.029808824
15324,67.8204349831,0.902225412289,2,-98.2457302691,3,-98.4546909335
15325,13.4197975606,5.19380216582,0,-99.7963625139,1,-108.130231508
15326,44.7701199253,3.02901696371,1,-101.54792275,0,-103.81110784
15327,1.2949614712,23.2807916004,0,-104.862668749,1,-109.810272673
15328,102.572566627,16.0850668175,5,-89.7995198831,4,-102.9221896
15329,6.81506064114,18.9696187861,0,-102.607731385,1,-108.915260813
15330,32.4510018908,25.2373406534,0,-101.16259496,1,-103.145392784
15331,14.5056409607,23.3277674452,0,-100.931007899,1,-107.601835771
15332,39.1313676519,23.3342462264,1,-100.101143284,0,-102.496697668
15333,16.0713524448,12.0266677527,0,-96.5720948388,1,-107.309472655
15334,29.1496218801,15.8578019577,0,-94.3673497449,1,-103.852380115
15335,46.5987870285,3.84997747198,1,-100.873741033,0,-104.255910373
15336,48.1137038114,13.7059520447,1,-93.4235971449,2,-103.45114011
15337,2.53179665308,18.8190254304,0,-104.012993905,1,-109.587123871
15338,65.9910890244,14.635064645,2,-92.3134543045,3,-100.813968519
15339,46.4504430873,14.2607977254,1,-94.4492075333,0,-103.785002325
15340,93.9239436722,3.7835231331,3,-101.582876475,5,-101.844623842
15341,93.8784911675,19.9382223129,5,-95.7983800184,4,-98.6892566318
15342,85.0146663332,16.0840189122,4,-88.8394491034,3,-99.8721155629
15343,43.7509183845,11.4961031807,1,-97.9737545059,0,-102.790801653
15344,23.4741682756,16.1459038936,0,-91.6794424907,1,-105.499644986
15345,63.4388033962,9.83219560597,2,-94.0720227924,1,-100.657066974
15346,47.9270692375,13.3505949087,1,-93.9413779187,2,-103.502002144
15347,58.9442822794,18.9224331,1,-95.8806375808,2,-99.7405737652
15348,10.3439950127,25.7579837362,0,-102.898942404,1,-108.438416591
15349,87.3687512673,5.42438179483,3,-97.7891014153,4,-100.102348992
15350,72.6074079509,14.2258025791,2,-92.1464644245,3,-98.0213439975
15351,45.4607817692,2.62433737776,1,-101.595711789,0,-104.068626301
15352,7.67060894151,5.87554582215,0,-102.160898965,1,-109.041121505
15353,68.3355695883,7.25471933509,2,-91.353952457,3,-97.4906076438
15354,71.2576723319,23.252650325,2,-99.3849820067,4,-99.7290426163
15355,12.9536838931,13.7216915307,0,-98.9957697524,1,-107.871726666
15356,71.5064947953,8.37320354695,2,-90.6383917835,3,-95.0462598315
15357,49.4285717905,5.25924348041,1,-99.7841021597,2,-103.25112608
15358,50.7537357841,0.95373425171,1,-101.840508766,2,-103.415624979
15359,88.0433348612,2.45555006667,3,-98.557223051,4,-101.594461258
15360,69.1118042321,21.1453639554,2,-97.8597280748,4,-100.489508057
15361,6.73065118135,0.199979366885,0,-103.455143411,1,-109.465161495
15362,65.7341198849,10.4833256937,2,-90.2807275134,3,-99.7892533735
15363,6.99553884965,13.5013449349,0,-102.020095226,1,-108.920502574
15364,37.1022879677,10.1170603974,0,-99.7810940998,1,-101.543355868
15365,31.3403796684,2.36683821571,0,-99.191893081,1,-104.789928477
15366,55.622601672,16.2114422868,1,-92.1228978577,2,-100.627713382
15367,93.2376031617,8.1651097989,5,-100.202103977,4,-100.565960231
15368,82.7788310127,9.69663332614,3,-95.0533280679,4,-96.6697563708
15369,13.4960637618,2.96497490767,0,-100.471453661,1,-108.256010438
15370,63.5842702912,19.3807813141,2,-97.8384321089,1,-99.4063257944
15371,25.2430245385,24.710197121,0,-99.7243625646,1,-105.240076994
15372,72.3847657386,5.36739381385,3,-93.1072498676,2,-94.9937789294
15373,86.7416928487,0.92694854442,3,-98.0876570445,4,-102.083314275
15374,83.9489757076,4.76500155212,3,-94.6772394634,4,-100.074163462
15375,82.3265857094,21.4886135086,4,-90.0877378309,2,-101.684818719
15376,48.1713956643,16.1896845532,1,-90.6873061768,2,-103.579120716
15377,76.609972281,6.63894353977,3,-84.301872502,2,-96.9521192824
15378,100.767837465,8.69172580815,5,-98.2627740114,4,-103.079527454
15379,76.340258981,13.8769351357,2,-95.9517794911,4,-96.1556081715
15380,1.08929072489,18.4352365342,0,-104.410828897,1,-109.799644433
15381,34.4302008138,6.15890629521,0,-99.0339383098,1,-103.278349328
15382,78.12556443,1.39050989913,3,-91.3058785593,2,-100.035379638
15383,7.08735492244,16.9812765958,0,-102.248261117,1,-108.870297553
15384,87.904989346,20.3467024292,4,-93.463939541,5,-100.115234576
15385,50.2964765927,7.02087107144,1,-98.6376474732,2,-102.777860411
15386,10.059918868,2.81149111883,0,-101.829190439,1,-108.821144776
15387,84.7515942986,25.4206317969,4,-95.8505635735,5,-102.129987025
15388,22.3068680632,9.852117741,0,-89.0174454659,1,-106.058260522
15389,70.618971162,6.45742876739,2,-92.8508243926,3,-95.3432775311
15390,34.1259909405,16.2596275283,0,-98.3952330412,1,-102.001467985
15391,61.711888989,12.0537533536,2,-95.8295372074,1,-99.1783221935
15392,73.6023158162,7.7244067019,3,-92.2221046275,2,-93.754196463
15393,35.9739421164,4.82980126107,0,-100.203760032,1,-103.129941961
15394,17.8096759528,16.3529964528,0,-96.1962331202,1,-106.846050221
15395,0.902551509833,10.4284660361,0,-104.213574352,1,-109.907213682
15396,73.8566575293,14.9767982936,2,-94.1678718367,4,-97.6470185383
15397,58.6742268703,23.9875518493,1,-97.4864906758,2,-101.614587239
15398,52.2794400082,20.6217964184,1,-88.5481506187,2,-102.768906342
15399,70.1359205317,5.72189295733,2,-93.6894717596,3,-95.7600504974
15400,47.1341879233,9.51916921391,1,-97.5454860728,2,-103.757586173
15401,40.0564482942,11.3876365134,1,-99.9459774396,0,-101.240845748
15402,64.5601050453,1.70525017998,2,-98.361645904,3,-100.148491256
15403,97.7696835359,2.40142192798,5,-101.873903377,3,-103.176885739
15404,35.7726181545,5.51912047266,0,-99.9157409494,1,-103.027278315
15405,13.3099783445,22.3954368107,0,-101.007109057,1,-107.808300848
15406,89.095001084,24.7847817582,4,-97.2207523865,5,-100.114499158
15407,43.4387017348,21.2640109824,1,-96.8785162162,0,-103.450763262
15408,19.2461361216,20.8074891746,0,-98.0885539496,1,-106.545756777
15409,59.1336095943,24.6961103747,1,-98.0923554213,2,-101.735360982
15410,14.4744785375,25.2939366408,0,-101.651906836,1,-107.672922993
15411,18.3822197421,7.58293544444,0,-95.7575290395,1,-107.056761117
15412,32.4568466604,12.6273811525,0,-96.3932978794,1,-102.920468447
15413,57.1797703425,21.6232317082,1,-95.1048672277,2,-101.319857316
15414,70.5840364056,22.5893336551,2,-98.9152294722,4,-99.9436991146
15415,83.5259594316,18.2620337871,4,-81.0345567204,3,-100.493809345
15416,64.7161037259,7.817159872,2,-93.7121996739,3,-99.9015505911
15417,5.64267027991,2.32869845222,0,-103.405638114,1,-109.508302672
15418,5.57016613988,14.0118452348,0,-102.613161409,1,-109.142488486
15419,60.0728975598,9.95826143861,2,-97.3168917887,1,-99.1310587517
15420,85.2441219133,20.7506937044,4,-90.2261518576,5,-101.451270844
15421,37.9307231309,10.478376654,0,-100.210999478,1,-101.127827999
15422,5.1950125358,15.5623750673,0,-102.841411049,1,-109.18499976
15423,16.5583533105,24.0948518084,0,-100.621297877,1,-107.217250201
15424,71.25044858,17.3323744756,2,-94.6928223472,4,-99.1010021338
15425,82.7356605454,24.9454546268,4,-95.1434864848,2,-102.751095681
15426,33.0207801452,10.7864140763,0,-96.9339354438,1,-102.938780499
15427,90.7814774285,25.9274753804,4,-98.6781289132,5,-99.5896168091
15428,8.0699931554,22.0892245085,0,-102.717519484,1,-108.737085613
15429,50.3738691725,25.0744268606,1,-95.5120748622,2,-104.154953505
15430,32.2857921993,15.9417230692,0,-97.0349728355,1,-102.747855365
15431,75.6350671959,9.59919282174,3,-92.2628237962,2,-94.9588862723
15432,59.1613636295,11.9644658498,1,-97.7673235516,2,-97.9633493175
15433,56.9104107203,21.3578426577,1,-94.6950509081,2,-101.335834506
15434,88.7875141972,23.4533186736,4,-96.218029648,5,-99.997872896
15435,48.2634269098,6.37525861588,1,-99.2847811166,2,-103.543050463
15436,58.5087522939,1.66687167905,2,-100.578668351,1,-102.151613728
15437,56.8796790175,4.00361770728,2,-100.54447694,1,-100.901893243
15438,50.462678784,11.4778890749,1,-94.8426956321,2,-102.534072917
15439,44.1052392749,23.3504185731,1,-97.2454008714,0,-103.974433789
15440,100.820237262,16.7883907251,5,-87.4514789054,4,-102.216862009
15441,91.8355913985,19.6396564641,4,-97.1766626421,5,-97.5486845103
15442,95.1805376729,2.06504948578,3,-102.219769061,5,-102.304343555
15443,75.0560397947,1.91154582169,3,-91.7412869316,2,-98.6563877109
15444,49.5929552456,13.3740268906,1,-92.7760034444,2,-102.910002444
15445,92.1679827116,5.4630143957,3,-100.713678193,4,-101.223360004
15446,92.6174908732,2.03169073571,3,-101.115912224,4,-102.553829807
15447,9.39711285146,12.4990662779,0,-100.905088664,1,-108.537521975
15448,31.3775109263,8.67240626767,0,-96.0559021131,1,-103.760080553
15449,37.0368918811,16.407444599,0,-100.089424029,1,-100.658209478
15450,10.233784858,19.2988127182,0,-101.349977217,1,-108.332331608
15451,95.5703767929,7.59544821576,5,-99.796780197,4,-101.57886693
15452,50.744315662,20.1646663681,1,-87.1729873945,2,-103.19414691
15453,9.84777155944,13.2077922525,0,-100.702653863,1,-108.444625176
15454,79.6287614319,18.4398213461,4,-89.8735395219,2,-99.6826412379
15455,17.5212295608,15.3781121784,0,-95.9709330817,1,-106.92158566
15456,64.0472507238,14.8625393592,2,-94.5133257785,1,-99.8476482739
15457,17.6596144748,23.7149042017,0,-100.14982487,1,-106.975032669
15458,2.41241504745,8.65586670388,0,-103.79268121,1,-109.733872046
15459,68.9019183842,6.13959695801,2,-93.013615176,3,-96.9075489119
15460,21.235623215,2.69089423336,0,-97.7892788575,1,-106.884653039
15461,8.29420778331,19.0490500756,0,-102.070617596,1,-108.668348101
15462,82.2645945658,1.58403486372,3,-94.2541989258,2,-101.506971445
15463,57.1377119186,18.2721071376,1,-93.8087611493,2,-100.37117783
15464,63.1061482023,14.6484842997,2,-95.2715802135,1,-99.3475134998
15465,81.0161557128,15.0172711412,4,-90.5326221117,3,-98.0896165812
15466,33.6199525039,1.13914379927,0,-100.53132468,1,-104.515502882
15467,19.8259485316,18.2508409039,0,-96.0636395529,1,-106.384221981
15468,36.4645498025,9.61746516062,0,-99.4634248545,1,-101.89386227
15469,49.5320236081,9.50597875398,1,-96.8903180207,2,-102.918476682
15470,46.567872133,0.296381733796,1,-102.382249665,0,-104.682542086
15471,40.6385632809,0.380547093402,0,-103.012219859,1,-103.253488563
15472,20.2484395357,3.76582576888,0,-97.3158364672,1,-106.976166579
15473,24.7043286077,5.75525589627,0,-94.4629917022,1,-105.849029022
15474,75.8618087053,10.6963889248,3,-93.6252935818,2,-95.0055545881
15475,85.4726641251,21.5319270098,4,-91.656844047,5,-101.392295819
15476,85.5964494743,3.02642738602,3,-96.6339828145,4,-101.063735836
15477,28.4019876785,15.9486802127,0,-93.7492677736,1,-104.089805193
15478,27.8427997666,20.7490852557,0,-97.5045802807,1,-104.288434736
